poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,num_trump
88070,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207965,1077,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767007488/Cbsnews-20240907-MI-SUN#fullscreen,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,528
88071,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207966,1078,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767008381/Cbsnews-20240907-PA-SUN#fullscreen,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50,539
88072,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207967,946,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767017181/Cbsnews-20240907-WI-SUN#fullscreen,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,464
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,National,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207968,1695,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,814
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,National,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207969,1695,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47,797
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,National,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207970,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,814
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,National,9/3/24,2024-09-06,NA,NA,NA,NA,NA,NA,207971,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,46,780
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,9/3/24,2024-09-05,NA,NA,NA,NA,NA,NA,207931,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,NA,8762,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,38,310
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,9/3/24,2024-09-05,NA,NA,NA,NA,NA,NA,207932,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,NA,8778,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51.1,416
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,9/3/24,2024-09-05,NA,NA,NA,NA,NA,NA,207933,845,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50.9,430
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,9/3/24,2024-09-05,NA,NA,NA,NA,NA,NA,207934,945,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,NA,8863,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,54.3,513
88103,1205,Marist,3732166,NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7,National,9/3/24,2024-09-05,NA,NA,NA,NA,NA,NA,208346,1413,rv,NA,rv,NA,9/10/24 09:12,NA,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-september-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-september-2024/,NA,https://maristpoll.marist.edu/wp-content/uploads/2024/09/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202409061032-1.pdf,NA,FALSE,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,678
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,2024-09-05,NA,NA,NA,NA,NA,NA,209223,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,395
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,2024-09-05,NA,NA,NA,NA,NA,NA,209224,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,354
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,2024-09-05,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,353
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,2024-09-05,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,317
88035,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,National,9/3/24,2024-09-04,NA,NA,NA,NA,NA,NA,207867,1000,lv,NA,lv,NA,9/5/24 13:36,NA,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,NA,https://docs.google.com/spreadsheets/d/17TDDNbicD2zUFBMP1zGGMpBNTdGrpiNA/edit?gid=62499096#gid=62499096,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47.6,476
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,9/1/24,2024-09-03,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,45,625
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,2024-08-31,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,588
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,2024-08-31,NA,NA,NA,NA,NA,NA,207936,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,588
87988,460,SurveyUSA,8411021444,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8,Minnesota,8/27/24,2024-08-29,NA,NA,NA,NA,NA,NA,207573,635,lv,NA,lv,NA,8/30/24 21:09,NA,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-mn-presidential-race-tightens-after-dnc-walz-pick/,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-mn-presidential-race-tightens-after-dnc-walz-pick/,NA,https://kstp.com/wp-content/uploads/2024/08/Poll-Report-Aug.-30-1.pdf,NA,NA,NA,8823,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,43,273
88015,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Arizona,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207691,682,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,334
88016,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Georgia,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207692,617,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47,290
88017,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Michigan,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207693,708,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,304
88018,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Nevada,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207694,626,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47,294
88019,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Pennsylvania,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207695,789,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47,371
88020,1866,CNN/SSRS,NA,NA,CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10,Wisconsin,8/23/24,2024-08-29,NA,NA,NA,NA,NA,NA,207696,976,lv,NA,lv,NA,9/4/24 08:51,NA,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,https://www.cnn.com/2024/09/04/politics/cnn-polls-battleground-states/index.html,NA,https://s3.documentcloud.org/documents/25088820/cnn-polls-across-six-battlegrounds-find-georgia-and-pennsylvania-are-key-toss-ups.pdf,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,44,429
87935,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207317,720,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51.2,369
87936,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207319,800,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47.6,381
87937,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Nevada,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207321,1168,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.8,570
87938,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207320,950,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.4,469
87939,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207323,850,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.8,423
87943,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207322,775,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.9,387
87944,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207318,800,lv,NA,lv,NA,8/29/24 09:39,NA,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,392
87945,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1,Live Phone,8,National,8/25/24,2024-08-28,NA,NA,NA,NA,NA,NA,207330,1000,lv,NA,lv,NA,8/29/24 09:40,NA,https://www.usatoday.com/story/news/politics/elections/2024/08/29/kamala-harris-donald-trump-suffolk-usa-today-poll-results/74984967007/,https://www.usatoday.com/story/news/politics/elections/2024/08/29/kamala-harris-donald-trump-suffolk-usa-today-poll-results/74984967007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/9_3_2024_corrected_national_marginals_2.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/9_3_2024_corrected_national_tables_2.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,43.3,433
87946,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,8/21/24,2024-08-28,NA,NA,NA,NA,NA,NA,207331,3562,rv,NA,rv,NA,8/29/24 09:40,NA,https://www.reuters.com/world/us/harris-widens-lead-over-trump-with-boost-women-hispanics-reutersipsos-poll-finds-2024-08-29/,https://www.reuters.com/world/us/harris-widens-lead-over-trump-with-boost-women-hispanics-reutersipsos-poll-finds-2024-08-29/,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-08/Reuters%20Ipsos%20Large%20Sample%204%20Topline%20August%2028%202024.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,40,1425
87946,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,8/21/24,2024-08-28,NA,NA,NA,NA,NA,NA,207532,4253,a,NA,a,NA,8/30/24 14:12,NA,https://www.ipsos.com/en-us/harris-has-small-lead-over-trump-latest-reutersipsos-poll,https://www.ipsos.com/en-us/harris-has-small-lead-over-trump-latest-reutersipsos-poll,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-08/Reuters%20Ipsos%20Large%20Sample%204%20Topline%20August%2028%202024.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,38,1616
87946,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,8/21/24,2024-08-28,NA,NA,NA,NA,NA,NA,207533,3562,rv,NA,rv,NA,8/30/24 14:12,NA,https://www.ipsos.com/en-us/harris-has-small-lead-over-trump-latest-reutersipsos-poll,https://www.ipsos.com/en-us/harris-has-small-lead-over-trump-latest-reutersipsos-poll,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-08/Reuters%20Ipsos%20Large%20Sample%204%20Topline%20August%2028%202024.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,41,1460
